tweet,target,,,,,,,,,,
ہازق اقبال ذاتی جنگ یہ لوگ خود بنا رہے ہیں اور کیوں روسٹ بنا رہا تھا دکی,0,,,,,,,,,,
ہاں اگر پھنسی ہوئی ہے تو مادر چود میرا کیا اکھاڑ لے گا جا اپنی ماں کی گانڈ میں گھس,1,,,,,,,,,,
ہاں تجھے گھنٹے کی سمجھ آئے گا تیرے دماغ میں سنی لیون جو پھنسی ہوئی ہے چل ہٹ بہن چود,1,,,,,,,,,,
ہاں تم ٹھیک ہو لیکن تم ہر کسی کا مشاہدہ نہں کر سکتا کیوںکہ ایسے گانا گانے والے لوگ صیح نہیں ہو سکتے,0,,,,,,,,,,
ہاں کیری بہت فین ہے,0,,,,,,,,,,
ہاں میں دیس ہوں,0,,,,,,,,,,
ہاں ہم چوتیے ہیں تو کیا بغل پھاڑ کر آیا تھا,1,,,,,,,,,,
ہاہا جانی تونے تو واٹ لگا دی اس دلے کی امید ہے آئندہ ویڈیوز کام کی ہی اپ لوڈ کیا کرے گا,1,,,,,,,,,,
ہاہا مزہ آگیا,0,,,,,,,,,,
ہاہا ہاآخیر کرگیا بہن چود آخر میں شادی کرنے کی جگہ,1,,,,,,,,,,
ہاہا یہ دونوں ہیں ہی مادر چود ان کی حادثہ والی ویڈیو دیکھ کر میں نے ان مادر چودوں کا چینل چھوڑ دیا تھا,1,,,,,,,,,,
ہاہاکیا بات ہے حیران کن,0,,,,,,,,,,
ہاہاہ بہت اچھا گیا دکی گانڈ مار دی سالے کی,1,,,,,,,,,,
ہاہاہا اچھا کیا کیری بھائی تم نے وہ پیشہ ور لوگ ہیں انتہا ئی چوتیا قسم کے,1,,,,,,,,,,
ہاہاہا الگ ہی بہن چودی ہے بہت بہترین ہے مائی ڈیئر,1,,,,,,,,,,
ہاہاہا بہن چود میٹھا ہے یہ نعمان خان,1,,,,,,,,,,
ہاہاہا پسند کرو اگر آپ کو پتا چل گیا ہے تو,0,,,,,,,,,,
ہاہاہا کیا بہن چود آدمی ہو تم,1,,,,,,,,,,
ہاہاہا کیری بھائی مباکر ہو پاکستان سے,0,,,,,,,,,,
ہاہاہا لو یو بھائی صیح کتوں والی کی آپ نے ان بھوسڑی کے کی,1,,,,,,,,,,
ہاہاہا لونڈے کی سخگی تو دیکھو دکی آج نہیں پگھلے گا کیا,1,,,,,,,,,,
ہاہاہا مار مار اس کی گانڈ مار,1,,,,,,,,,,
ہاہاہاہ ماں چود دی شام کی,1,,,,,,,,,,
ہاہاہاہا کیا بات ہے,0,,,,,,,,,,
ہاہاہاہاہا میں آج ان دونوں کی وجہ سے ہنس سکتا ہوں پر کچھ بول نہں سکتا چوتیا بنا رہے ہیں یہ سب کو,1,,,,,,,,,,
ہاہاہاہاہاہاہ بھائی آپ نے تو اس شامو کی گانڈ پھاڑ دی,1,,,,,,,,,,
ہائے آپ سب کو پریشان کیا پہلے آپ کو غلط لنک دے دیا تھا یہ اصل لنک ہے ویڈیو اور چینل کا آپ سبسکرائب بھی کر سکتے ہو شکرہ بہت بہت,0,,,,,,,,,,
ہائے پیارے کیسے ہو تم مجھے آپ کی مدد کی ضرورت ہے اپنا یوٹیوب کا چینل بہتر کرنے کے لیے,0,,,,,,,,,,
ہائے دوستو ویڈیوز دیکھو اور اپنے دوستوں کو ڈراؤ,0,,,,,,,,,,
ہائے سالگرہ مبارک ہو خوبصورت پائی,0,,,,,,,,,,
ہائے کیری جو بھی ردعمل ہے اس پر آپ پریشان نہ ہوں یہ بہت بہترین ویوڈیو تھی اور اس میں کو غلط بات نہیں ہے,0,,,,,,,,,,
ہائے کیری مجھے آپ کی ساری ویڈیوز بہت پسند ہیں مہربانی فرما کر ان کو بند مت کرنا,0,,,,,,,,,,
ہائے کیری میرا بھی میتھ کے ساتھ چھتیس کا اکڑا ہے,0,,,,,,,,,,
ہائے کیری میرا خیال ہے کہ میں آپ کے لیے سکرپٹ لکھ سکتا ہوں پر میں آپ کا بہت بڑا فائن ہوں,0,,,,,,,,,,
ہائے کیری میرا خیال ہے کہ والدین اور اساتذہو کو بھی یہ ویڈیوز دیکھنی چاہیں,0,,,,,,,,,,
ہائے معاف کرنا تمہارا منہ,0,,,,,,,,,,
ہائے میری ویڈیو دیکھو,0,,,,,,,,,,
ہپس ہپس ہرے ہپس ہپس ہرے,0,,,,,,,,,,
ہر کسی کی زندگی میں کچھ لوگ ایسے آتے ہیں جنہں دیکھ کر آپ پہلی بار ہی کہ دیتے ہیں کہ یہ اکھنڈ چوتیا ہے,1,,,,,,,,,,
ہرپل سنگ کاش آج تیرے باپ نے تجھے پیدا نہ کیا ہوتا کاش ایسا ہوتا,0,,,,,,,,,,
ہلاؤ جلاؤ یا دودھ پلاؤ,0,,,,,,,,,,
ہم تمہارے ساتھ ہیں بھوسڑی کا ہے جھوٹا ہے,1,,,,,,,,,,
ہم دکی بھائی کی سپورٹ کرتے ہیں چار چوانی گھوڑے پر سندھو میرے لوڑے پر,1,,,,,,,,,,
ہم سڑکوں پر پیشاب کرتے ہیں اور تم لوگ کھانے آجاتو ہو,1,,,,,,,,,,
ہم کیری کو دیکھنا پسند کرتے ہیں اگلے سیزن میں پلیز اس کو لائیک کریں,0,,,,,,,,,,
ہماری مزاحیہ ویڈیوز دیکھو آپ کو فوری پسند آجائیں گی اور سبسکرائب کرنا مت بھولنا,0,,,,,,,,,,
ہماری ویڈیو دیکھیں اور لنک پر کلک کریں اور اچھا لگے تو مہربانی کر کے سبسکرائب کریں سب کی مستی آپ کا سبسکرائب ہمارے لئیے انمول ہے,0,,,,,,,,,,
ہمیشہ کے لیے چوتیا,1,,,,,,,,,,
ہمیشہ کے لیئے اجے تم بہت بہتر اور بہت اچھے ہو,0,,,,,,,,,,
ہمیشہ کی طرح بہترین کیری,0,,,,,,,,,,
ہمیں اس کو بلاک کر دینا چاہیےپاکستان میں اس جھوٹے موٹے گانڈو کو,1,,,,,,,,,,
ہمیں پرامن احتجاج کرنا چاہیے,0,,,,,,,,,,
ہمیں کاپی کیے ہوئیں چیزوں پر کمنٹ نہیں کرنے چاہیں وہ تو بیوقوف ہے کچھ بھی سیدھا سیدہا کہ سکتا ہے,0,,,,,,,,,,
ہمیں کیا چاہئیں بس کچھ دن کے بعد امتحان ہے,0,,,,,,,,,,
ہمیں یہ تسلیم کرنا ہوگا کہ عظمیٰ فلاح حقیقت میں بہت پیاری ہے,0,,,,,,,,,,
ہوس کے پجاری میں نے یہ تو کہا ہی نہیں کہ یہ گالی ہےمطلب اس طرح کا کچھ بھی نہیں اس میں,0,,,,,,,,,,
ہیلو بھائی چائے پلاؤ نا,0,,,,,,,,,,
ہیلو بھائی سیدھی بات ہے بے غیرت اور چوتیا لکھ دو اس کی ویڈیو کے کمنٹس میں,1,,,,,,,,,,
ھمیں بھی نہیں پتا,0,,,,,,,,,,
واقعی میں شام چوتیا ہے اور فراگی باہر کے ملکوں میں ہماری مسلم عورتوں کی نمائندگی کرتی ہے,1,,,,,,,,,,
واہ اچھی ہے ویڈیو ایسے ہی لگے رہو,0,,,,,,,,,,
واہ بھائی کمال کر دیا اس بہن چود کی اور بونڈ مارو کتے کا بچہ گشتا ہے یہ,1,,,,,,,,,,
واہ بھائی واہ مزہ آگیا آپ کو بھی بھائی نیا سال مبارک ہو,0,,,,,,,,,,
واہ دکی بھائی چوت بند کردی ہے دونوں کی تم نے,1,,,,,,,,,,
واہ دیکھتا ہے کیری بھائی آگیا,0,,,,,,,,,,
واہ کیا بات ہے بھائی ایک اور بار مار دی اس لوڑے کی,1,,,,,,,,,,
واہ کیا بکواس ہے اپنے منہ میاں مٹھو بننا,1,,,,,,,,,,
واہ کیا ویڈیو ہے عمدہ عمدہ,0,,,,,,,,,,
واؤ بھائی کیا بات ہے,0,,,,,,,,,,
وشال وجال صیح ہے,0,,,,,,,,,,
وکاش تاؤ کو دیکھا ہے اگر پسند آیا ہے تو اک نظر میرے چینل پر بھی ڈال دو,0,,,,,,,,,,
ونتی اگروال وہ بہت پیارا ہے دیوالی مبارک ہو,0,,,,,,,,,,
وہ اترو گانا ایک دم کول تھا,0,,,,,,,,,,
وہ امریکہ میں رہتا ہے اپنے آپ کو پروفیسر ڈاکٹر کہلاتا ہے پر ہے سب سے بڑا چوتیا مادر چود,1,,,,,,,,,,
وہ بلکل چوتیا بھوسڑی کا ہے,1,,,,,,,,,,
وہ تو چوتیا ہے پتہ نہں اپنے آپ کو کیا سمجھتا رہتا ہے,1,,,,,,,,,,
وہ جون سینا اور میاں خلیفہ بول رہا ہے جون سینا نہیں آرہا ,0,,,,,,,,,,
وہ حصہ سب سے بہتر ہے,0,,,,,,,,,,
وہ دن گئے جو اچھے تھے,0,,,,,,,,,,
وہ دونوں بہت مادرچود ہیں ان کی ماں اور بہن کو دیکھ کر کچھ کچھ ہوتا ہے تم بھی پہلے دیکھ لو پھر ان پر ویڈیو بناؤ,1,,,,,,,,,,
وہ سب تو ٹھیک ہے پر لائیکس ,0,,,,,,,,,,
وہ سب کیری سے جلتے ہیں لیکن تمہاری برابری نہیں کر سکتے,0,,,,,,,,,,
وہ سرپرائز واؤ اور ویڈیو بھی ایک دم ہٹ کر اور ہاں آخری والا پارٹ بھی چاہیے پر جلدی,0,,,,,,,,,,
وہ گانا بہت عمدہ تھا مجھے بہت پسند آیا,0,,,,,,,,,,
وہ گانا ہا ہا بہت اچھا گزارش ہے کہ اس طرح کے اور بھی گانے بنائیں,0,,,,,,,,,,
وہ گانڈو بناتا ہے سب کو آپ نے تو اس کو کہ کر لے لی,1,,,,,,,,,,
وہ مشہور نعمان خان کا باپ ہے,0,,,,,,,,,,
وہ ہمیشہ چوسیاں ہی مارتا ہے شام ادیس چوتیا بندہ ہے,1,,,,,,,,,,
وہ والا ریپ بھائی جان سے کہ کر لے لے,0,,,,,,,,,,
وہ والا لائیک میرا ہے,0,,,,,,,,,,
وہ وہ کر کے دیکھانا,0,,,,,,,,,,
وے مجھے تیری آخری والی ویڈیو چاہیے تو کیسے ہیں آپ لوگ ری مکس,0,,,,,,,,,,
ویڈوی ختم ہو گئی بھائی تھک گئے ہم لیکن ان بہن چودوں کی  بہن چودیاں ختم نہں ہوئیں ابھی تک,1,,,,,,,,,,
ویڈیو اور وہ بھی انکل مجبور پر,0,,,,,,,,,,
ویڈیو بہت لمبی ہو گئی ہے بہت مزہ آئے گا,0,,,,,,,,,,
ویڈیو تبدیل کرنے کا کون سا سافٹ وئیر آپ استعمال کرتے ہو,0,,,,,,,,,,
ویڈیو ڈالیں شوٹر بھائی کب سے آپ کا انتظار کر رہا ہوں اگر نہیں بنا سکتے تو پلیز بتا دو,0,,,,,,,,,,
ویڈیو کے شروع میں تیری داڑھی ہے لیکن آخر میں نہیں ہے,0,,,,,,,,,,
ویڈیو کے لنک کا ایرر آرہا ہے,0,,,,,,,,,,
ویڈیو لمبی ہے کافی پر تم نے چوتیا کی لے لی,1,,,,,,,,,,
ویڈیوبہت اعلیٰ تھی لیکن آخری والا منظر جگ جگ جیو بھائی,0,,,,,,,,,,
ویڈیوکچھ دیکھنے والوں کو بہت اچھی ہے اچھی کام ہوا ہے,0,,,,,,,,,,
ویرا ان کو صیح چوتیا کہتا ہے,1,,,,,,,,,,
ویرے مجھے اپ کی ویڈیوز سے پیار ہے,0,,,,,,,,,,
ویسے اس بڈھے گانڈل کا نام کیا ہے چیینل تلاش کرنا تھا,1,,,,,,,,,,
ویسے اس کا حادثہ اصلی تھا,0,,,,,,,,,,
ویسے بھائی آپ کی ویڈیوز بہت اچھی ہیں اس کو جاری کھیں اور ہمیں خوش کرتے رہیں,0,,,,,,,,,,
ویسے تم چھا گئے ہو بھائی اس کو جاری رکھو,0,,,,,,,,,,
ویسے تم چھا گئے ہو بھائی آگے بڑھو اور اس کو جاری رکھو,0,,,,,,,,,,
ویسے تمہارے پاس اور کوئی کام نہیں ہے کرنے کو,0,,,,,,,,,,
ویسے رجسٹریشن کیلئے شکریہ,0,,,,,,,,,,
ویسے شلوار قمیض میں تم بہت پیارے لگ رہے ہو,0,,,,,,,,,,
ویسے لڑکی جو گانا گاتی ہے وہ بھی بہت بڑی چوتیا ہے,1,,,,,,,,,,
ویسے میں آسام سے ہوں لیکن آپ درست ہو,0,,,,,,,,,,
ویسے یہ گانا بہت اچھا تھا,0,,,,,,,,,,
ویوز لاکھوں اور لاکھوں کمنٹس,0,,,,,,,,,,
ویوز لائیکس اور کمنٹس واؤ,0,,,,,,,,,,
یاد کرلو آگے جا کر کام آئےگا,0,,,,,,,,,,
یار اتنی دیر ویڈیو مت ڈالا کر کب سے انتظار کر رہے ہیں,0,,,,,,,,,,
یار اس کنجری کے بچے نے سب کو پاگل بنایا ہوا تھا ان دونوں بہن چودوں نے کمال کر دیا,1,,,,,,,,,,
یار اگر ان نامونوں کی اگر کوئی کھجلی مٹا سکتا ہے تو وہ ھے کیری,0,,,,,,,,,,
یار بھائی ویڈیو اپ لوڈکرو مہینہ ہو گیا,0,,,,,,,,,,
یار تم سب میری اگلی مزاحیہ ویڈیو دیکھ لو مزہ آجائے گا,0,,,,,,,,,,
یار تم کو واقعی میں لاکھوں سبسکرائبرز ملنے چائیں پھیر دیکھیں گے کہ چھوٹا یوٹیوبر ہے کون سالا,1,,,,,,,,,,
یار تمہاری چیزیں پاکستان میں ہوں گی کیوں کہ میں بھی پاکستان سے ہوں اور میں آپ کا سب بہت بڑا فائن ہوں,0,,,,,,,,,,
یار دکی بھائی اس مادر چود کے بچے نے حجاب بھی بند کردیا ہے اپنی ویڈیوز پر,1,,,,,,,,,,
یار دکی بھائی ویڈیو کا موضوع تبدیل کرلیا کرو شام کو چود دے,1,,,,,,,,,,
یار سنجیدگی سے کہ رہا ہوں کام کروا کروا کر بہن چود دی,1,,,,,,,,,,
یار کیوں لنڈ فراگی کا چینل دیکھتے ہو اور شام چوتیا کا چینل بھی فراگی کی وجہ سے چلتا ہے,1,,,,,,,,,,
یار گانڈو تو نے تو ہمارا ٹائم ہی ضائع کر دیا کیا فضول انسان ہے شام,1,,,,,,,,,,
یار گانڈو میں تمہں فالو کرتا ہوں,1,,,,,,,,,,
یار مادرچود کیا اپنے نہانے کی ویڈیو بھی ڈال دو گے اہ دلے,1,,,,,,,,,,
یار مزہ آگیا,0,,,,,,,,,,
یار مطلب گانڈ ہی پھاڑ دے بندے کی,1,,,,,,,,,,
یار منڈل مست ہے,0,,,,,,,,,,
یار میرا خیال ہے حجاب والا ایکٹ بھی کام نہیں کرے گا وہ بھوسڑی کے بہن چود یہ بھی بند کرے گا,1,,,,,,,,,,
یار میں اس کو نہں چھوڑوں گا اور نہ ہی اس کے چینل کو کیوں کہ میں دیکھنا چاہتا ہوں کہ اس سے بڑا چوتیا کوئی اور ہے یا نہیں,1,,,,,,,,,,
یار نظر انداز کرہ بس گانڈو کو,1,,,,,,,,,,
یار وہ انٹرویو دیکھ کر تاؤ کی یاد آگئی یار لیکن آپ کی یوٹیوب سے کام کی لگن کی بہت تعریف کرتا ہوں,0,,,,,,,,,,
یار وہ پھر سٹرائیک لگا دے حرامی آپ کی ویڈیو پر بھائی چھوڑ نا اس چوتیا کو,1,,,,,,,,,,
یار یہ چوتیا کس کی گانڈ سے پیدا ہوا ہے,1,,,,,,,,,,
یار یہ عوام چوتیے لوگوں کو فالو کرتی ہے,1,,,,,,,,,,
یار یہ کون سے درامے کا گانا ہےسننے کو بہت دل کر رہا ہے,0,,,,,,,,,,
یار یہ ویڈیوبڑی غضب تھی,0,,,,,,,,,,
یارا کمال کرتے ہو اس پھدو کی صیح طرح کرکے گانڈ مارو,1,,,,,,,,,,
یاش پٹیل نے اپنی سفر کی ویڈیوز بنانی شروع کردی ہیں ایک بار ضرور دیکھیں اور اگر پسند آئیں تو لائیک ضرور کریں,0,,,,,,,,,,
یاشپال سنگھ تو مرنہیں صرف لاکھوں,0,,,,,,,,,,
یعنی شام پہلے بھی کتا تھا بہن چود عوام کو پاگل بنایا ہوا عوام بھی اسی چوتیا کہ رہی ہوتی,1,,,,,,,,,,
یہ ابھی بھی بہت دلچسپ ہے,0,,,,,,,,,,
یہ ایسے ہی ہے جیسے کچھ سال پہلے میں نے زیدی کا چینل لائیک کیا تھا وہ بھی جھوٹی ویڈیوز بناتاتھا پر یہ شام تو بہت بڑا چوتیا نکلا یار,1,,,,,,,,,,
یہ ایک گھنٹہ کی ویڈیو ہے لیکن اس بھڑوے کو ذلیل کرنے کے لیے ایک منٹ ہی کافی ہے,1,,,,,,,,,,
یہ آپ کا سب سے اچھا کام ہے,0,,,,,,,,,,
یہ آپ کی سب سے بہترین ویڈیو ہے,0,,,,,,,,,,
یہ آخر میں جو گانا تھا وہ کس کا ہے کوئی بتائے گا,0,,,,,,,,,,
یہ بندہ بہت گالیاں نکالتا ہے بات بات پر اک اک جملہ میں گالی دیتا ہے,1,,,,,,,,,,
یہ بندہ شکل سے ہی بغیرت لگتا ہے تربیت کی کمی حرام کما رہا,1,,,,,,,,,,
یہ بندہ گانڈو بے غیرت مادرچود دلا چوتیاہے,1,,,,,,,,,,
یہ بندے مجھے شروع سے اچھے نہں لگتے چوتیے ہیں یہ دونوں,1,,,,,,,,,,
یہ بہت شاندار چھوٹی سی کہانی تھی,0,,,,,,,,,,
یہ بہن چود ادھر آئے گا اور کبھی ملے گا تو گانڈ ماروں گا میں اس کی,1,,,,,,,,,,
یہ بہن چود ادھر بھی آگیا,0,,,,,,,,,,
یہ بہن چود چوتیا ابلیس بدنام کر رہا ہے اسلام کو حجاب کو اور پاکستان کو,1,,,,,,,,,,
یہ بہن چود لوگ ہیں ہی ایسے ان لوگوں کی ایسے ہی میں نے ویڈیو دیکھی مادر چود,1,,,,,,,,,,
یہ بھائی آپ کی سب سے شاندارکام ہے,0,,,,,,,,,,
یہ بھائی بہن چود بھڑوا ہے,1,,,,,,,,,,
یہ بھی بہت زیادہ اداکاری کرتا ہے چوتیا انگریز کا بچا اپنی اوقات کتنی جلدی بھول جاتا ہے شا باش دکی بھائی,1,,,,,,,,,,
